observation_id,respondent_id,alternative_index,label,optimized_for,time_minutes,cost_rupiah,transfers,access_km,comfort,reliability,age,gender,occupation,income,vehicle_ownership,trip_purpose,transit_frequency,pref_time,pref_cost,pref_comfort,pref_accessibility,pref_reliability,chosen
163,42c60f88-4f8a-561f-8aeb-8a788ab305af,0,Rekomendasi,cost,109.0,7000,0,0.81,2.96,3.3,26-35,Perempuan,Lainnya,>10 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali sebulan,4,2,2,2,3,0
163,42c60f88-4f8a-561f-8aeb-8a788ab305af,1,Kendaraan Pribadi,private_vehicle,79.0,23000,0,0.0,4.64,2.58,26-35,Perempuan,Lainnya,>10 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali sebulan,4,2,2,2,3,1
164,75c35af3-734d-5e3c-8dcd-b61af6015e12,0,Tercepat,time,36.8,10000,0,0.91,3.69,4.22,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,4,3,5,5,0
164,75c35af3-734d-5e3c-8dcd-b61af6015e12,1,Preferensi Saya,alternative,48.9,13000,1,0.11,2.92,4.23,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,4,3,5,5,0
164,75c35af3-734d-5e3c-8dcd-b61af6015e12,2,Kendaraan Pribadi,private_vehicle,25.9,5000,0,0.0,4.11,2.5,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,4,3,5,5,1
165,335061f6-14cd-533d-92bd-8ca78f6b6435,0,Tercepat,time,60.4,5000,0,0.38,3.52,3.85,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,4,3,5,5,1
165,335061f6-14cd-533d-92bd-8ca78f6b6435,1,Kendaraan Pribadi,private_vehicle,71.1,10000,0,0.0,3.83,3.05,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,4,3,5,5,0
166,aafc4672-c5cf-5bfe-b6eb-1d6cac520bf7,0,Rekomendasi,time,61.9,5000,0,1.26,4.11,4.8,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,2,5,4,2,3,1
166,aafc4672-c5cf-5bfe-b6eb-1d6cac520bf7,1,Termurah,alternative,62.3,7000,1,0.34,3.06,2.78,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,2,5,4,2,3,0
166,aafc4672-c5cf-5bfe-b6eb-1d6cac520bf7,2,Kendaraan Pribadi,private_vehicle,51.5,11000,0,0.0,4.15,2.75,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,2,5,4,2,3,0
167,8750bf65-208d-5660-9fb8-f253f65f57ef,0,Rekomendasi,time,62.3,5000,0,1.07,3.77,4.02,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,2,5,4,2,3,0
167,8750bf65-208d-5660-9fb8-f253f65f57ef,1,Kendaraan Pribadi,private_vehicle,36.5,9500,0,0.0,3.53,4.61,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,2,5,4,2,3,1
168,c9d44854-5437-5d37-b265-ab42009fede7,0,Termurah,cost,31.4,7000,0,0.44,3.4,3.32,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,3,4,3,1,4,0
168,c9d44854-5437-5d37-b265-ab42009fede7,1,Kendaraan Pribadi,private_vehicle,15.4,4500,0,0.0,3.95,2.88,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,3,4,3,1,4,1
169,16d59ac0-9c95-5986-b5fc-ba91f02cc67d,0,Rekomendasi,time,69.6,5000,0,0.61,4.3,4.16,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,3,4,3,1,4,0
169,16d59ac0-9c95-5986-b5fc-ba91f02cc67d,1,Kendaraan Pribadi,private_vehicle,45.5,17500,0,0.0,4.22,3.23,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,3,4,3,1,4,1
170,7baa50e4-bdc4-5d07-8623-3607eeb847b1,0,Rekomendasi,time,32.3,5000,0,0.31,3.95,4.57,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,5,3,3,3,0
170,7baa50e4-bdc4-5d07-8623-3607eeb847b1,1,Preferensi Saya,alternative,35.8,7000,1,0.26,2.55,3.3,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,5,3,3,3,0
170,7baa50e4-bdc4-5d07-8623-3607eeb847b1,2,Kendaraan Pribadi,private_vehicle,27.7,5500,0,0.0,3.99,3.32,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,5,3,3,3,1
171,e1d583fd-66a5-52ad-bb94-5795da313d73,0,Termurah,time,79.5,5000,0,1.15,3.96,4.36,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,5,3,3,3,0
171,e1d583fd-66a5-52ad-bb94-5795da313d73,1,Kendaraan Pribadi,private_vehicle,46.3,14500,0,0.0,4.2,3.86,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,5,3,3,3,1
172,0c3aaa6f-2adf-578d-8f02-44783adde897,0,Tercepat,time,69.4,5000,0,0.83,4.33,4.16,26-35,Laki-laki,Wiraswasta,1-3 juta,Mobil,Lainnya,Beberapa kali sebulan,4,4,4,5,2,1
172,0c3aaa6f-2adf-578d-8f02-44783adde897,1,Rekomendasi,alternative,77.5,7000,1,0.09,3.23,4.32,26-35,Laki-laki,Wiraswasta,1-3 juta,Mobil,Lainnya,Beberapa kali sebulan,4,4,4,5,2,0
172,0c3aaa6f-2adf-578d-8f02-44783adde897,2,Kendaraan Pribadi,private_vehicle,68.0,13500,0,0.0,4.21,3.03,26-35,Laki-laki,Wiraswasta,1-3 juta,Mobil,Lainnya,Beberapa kali sebulan,4,4,4,5,2,0
173,04be40e7-39f2-53ff-9371-7057a0d10bc7,0,Tercepat,cost,86.6,5000,0,0.87,3.11,2.57,26-35,Laki-laki,Wiraswasta,1-3 juta,Mobil,Belanja/Rekreasi,Beberapa kali sebulan,4,4,4,5,2,0
173,04be40e7-39f2-53ff-9371-7057a0d10bc7,1,Kendaraan Pribadi,private_vehicle,55.5,15500,0,0.0,4.16,2.65,26-35,Laki-laki,Wiraswasta,1-3 juta,Mobil,Belanja/Rekreasi,Beberapa kali sebulan,4,4,4,5,2,1
174,75090677-0a0e-5af7-a18b-3c067bf0888e,0,Termurah,time,38.9,5000,0,0.57,3.26,4.32,26-35,Laki-laki,Lainnya,3-5 juta,Motor dan mobil,Kerja,Jarang/tidak pernah,3,5,4,5,4,0
174,75090677-0a0e-5af7-a18b-3c067bf0888e,1,Rekomendasi,alternative,42.5,8000,1,0.22,3.38,3.34,26-35,Laki-laki,Lainnya,3-5 juta,Motor dan mobil,Kerja,Jarang/tidak pernah,3,5,4,5,4,0
174,75090677-0a0e-5af7-a18b-3c067bf0888e,2,Kendaraan Pribadi,private_vehicle,22.8,5500,0,0.0,4.08,2.77,26-35,Laki-laki,Lainnya,3-5 juta,Motor dan mobil,Kerja,Jarang/tidak pernah,3,5,4,5,4,1
175,7b84cc07-ee3f-574c-873e-9892322b86fd,0,Tercepat,time,53.4,5000,0,0.45,3.5,4.16,26-35,Laki-laki,Lainnya,3-5 juta,Motor dan mobil,Belanja/Rekreasi,Jarang/tidak pernah,3,5,4,5,4,0
175,7b84cc07-ee3f-574c-873e-9892322b86fd,1,Kendaraan Pribadi,private_vehicle,54.1,14500,0,0.0,4.62,3.18,26-35,Laki-laki,Lainnya,3-5 juta,Motor dan mobil,Belanja/Rekreasi,Jarang/tidak pernah,3,5,4,5,4,1
176,812f1689-1fe1-5f18-997e-b2902986f40c,0,Rekomendasi,time,55.4,5000,0,0.36,3.45,4.02,26-35,Perempuan,Lainnya,5-10 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,3,2,5,4,1
176,812f1689-1fe1-5f18-997e-b2902986f40c,1,Tercepat,alternative,65.5,8000,1,0.35,3.68,3.94,26-35,Perempuan,Lainnya,5-10 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,3,2,5,4,0
176,812f1689-1fe1-5f18-997e-b2902986f40c,2,Kendaraan Pribadi,private_vehicle,67.1,11000,0,0.0,4.24,3.8,26-35,Perempuan,Lainnya,5-10 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,3,2,5,4,0
177,cb9a1704-8033-5c9a-9dc2-54bb86049278,0,Preferensi Saya,time,48.0,5000,0,0.68,3.42,5.0,26-35,Perempuan,Lainnya,5-10 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,3,2,5,4,1
177,cb9a1704-8033-5c9a-9dc2-54bb86049278,1,Kendaraan Pribadi,private_vehicle,33.7,10000,0,0.0,4.31,3.61,26-35,Perempuan,Lainnya,5-10 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,3,2,5,4,0
178,fcfbdf5b-e382-5ccd-8d36-a55a3474481d,0,Termurah,cost,58.9,7000,0,0.31,2.36,2.54,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Kerja,Beberapa kali sebulan,4,5,5,2,2,0
178,fcfbdf5b-e382-5ccd-8d36-a55a3474481d,1,Kendaraan Pribadi,private_vehicle,27.4,9000,0,0.0,3.8,3.9,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Kerja,Beberapa kali sebulan,4,5,5,2,2,1
179,dff680a4-1af9-5a1c-9c47-e8a075061463,0,Rekomendasi,time,34.1,5000,0,0.44,3.05,4.43,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali sebulan,4,5,5,2,2,0
179,dff680a4-1af9-5a1c-9c47-e8a075061463,1,Kendaraan Pribadi,private_vehicle,23.6,5500,0,0.0,3.64,2.9,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali sebulan,4,5,5,2,2,1
180,43774e7d-ca00-5aac-b5fa-f4dba6ecbd34,0,Rekomendasi,time,53.5,5000,0,0.45,4.24,3.9,26-35,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,1,5,5,1,0
180,43774e7d-ca00-5aac-b5fa-f4dba6ecbd34,1,Tercepat,alternative,65.5,9000,1,0.18,3.56,3.16,26-35,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,1,5,5,1,0
180,43774e7d-ca00-5aac-b5fa-f4dba6ecbd34,2,Kendaraan Pribadi,private_vehicle,55.8,11000,0,0.0,4.01,3.91,26-35,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,1,5,5,1,1
181,ce3dedfb-931e-5efa-9ffd-bb4432d981d1,0,Tercepat,time,45.0,5000,0,1.33,3.75,4.42,26-35,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,1,5,5,1,0
181,ce3dedfb-931e-5efa-9ffd-bb4432d981d1,1,Kendaraan Pribadi,private_vehicle,18.0,5000,0,0.0,3.52,3.07,26-35,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,1,5,5,1,1
182,36c6e258-959e-5fde-9dea-43c9ea61c9f5,0,Preferensi Saya,time,45.6,5000,0,0.15,3.09,3.76,18-25,Perempuan,PNS/TNI/Polri,1-3 juta,Motor,Kerja,Jarang/tidak pernah,2,2,1,4,4,1
182,36c6e258-959e-5fde-9dea-43c9ea61c9f5,1,Tercepat,alternative,59.8,7000,1,0.3,3.79,3.4,18-25,Perempuan,PNS/TNI/Polri,1-3 juta,Motor,Kerja,Jarang/tidak pernah,2,2,1,4,4,0
182,36c6e258-959e-5fde-9dea-43c9ea61c9f5,2,Kendaraan Pribadi,private_vehicle,41.1,7500,0,0.0,3.05,3.54,18-25,Perempuan,PNS/TNI/Polri,1-3 juta,Motor,Kerja,Jarang/tidak pernah,2,2,1,4,4,0
183,b655d871-b650-5ea4-8543-7f96c0305b40,0,Tercepat,cost,103.5,6000,0,0.54,2.81,2.91,18-25,Perempuan,PNS/TNI/Polri,1-3 juta,Motor,Lainnya,Jarang/tidak pernah,2,2,1,4,4,0
183,b655d871-b650-5ea4-8543-7f96c0305b40,1,Kendaraan Pribadi,private_vehicle,55.1,11000,0,0.0,3.99,4.07,18-25,Perempuan,PNS/TNI/Polri,1-3 juta,Motor,Lainnya,Jarang/tidak pernah,2,2,1,4,4,1
184,e8d25751-6cf8-5eaf-9771-b81fc1eef48d,0,Termurah,time,59.0,5000,0,0.25,4.53,4.12,>50,Laki-laki,Wiraswasta,5-10 juta,Mobil,Kerja,Jarang/tidak pernah,2,2,4,4,4,1
184,e8d25751-6cf8-5eaf-9771-b81fc1eef48d,1,Tercepat,alternative,65.9,9000,1,0.24,3.36,3.31,>50,Laki-laki,Wiraswasta,5-10 juta,Mobil,Kerja,Jarang/tidak pernah,2,2,4,4,4,0
184,e8d25751-6cf8-5eaf-9771-b81fc1eef48d,2,Kendaraan Pribadi,private_vehicle,70.9,23500,0,0.0,4.09,3.2,>50,Laki-laki,Wiraswasta,5-10 juta,Mobil,Kerja,Jarang/tidak pernah,2,2,4,4,4,0
185,ce740706-73d9-5166-b933-48c5b97b1a5b,0,Rekomendasi,time,40.8,5000,0,1.05,3.91,4.29,>50,Laki-laki,Wiraswasta,5-10 juta,Mobil,Kerja,Jarang/tidak pernah,2,2,4,4,4,1
185,ce740706-73d9-5166-b933-48c5b97b1a5b,1,Kendaraan Pribadi,private_vehicle,28.7,8000,0,0.0,4.07,3.53,>50,Laki-laki,Wiraswasta,5-10 juta,Mobil,Kerja,Jarang/tidak pernah,2,2,4,4,4,0
186,e2bb9502-521a-5a09-b54d-4bbb79c453fb,0,Preferensi Saya,time,43.2,10000,0,0.35,4.55,3.89,>50,Perempuan,Lainnya,3-5 juta,Motor,Kerja,Beberapa kali sebulan,4,1,5,5,3,0
186,e2bb9502-521a-5a09-b54d-4bbb79c453fb,1,Rekomendasi,alternative,54.0,14000,1,0.3,4.17,3.91,>50,Perempuan,Lainnya,3-5 juta,Motor,Kerja,Beberapa kali sebulan,4,1,5,5,3,0
186,e2bb9502-521a-5a09-b54d-4bbb79c453fb,2,Kendaraan Pribadi,private_vehicle,36.3,6500,0,0.0,4.5,3.3,>50,Perempuan,Lainnya,3-5 juta,Motor,Kerja,Beberapa kali sebulan,4,1,5,5,3,1
187,3c926650-233b-5971-af95-aad111239007,0,Rekomendasi,time,49.3,5000,0,1.12,3.56,4.36,>50,Perempuan,Lainnya,3-5 juta,Motor,Kerja,Beberapa kali sebulan,4,1,5,5,3,0
187,3c926650-233b-5971-af95-aad111239007,1,Kendaraan Pribadi,private_vehicle,28.1,6500,0,0.0,4.17,3.71,>50,Perempuan,Lainnya,3-5 juta,Motor,Kerja,Beberapa kali sebulan,4,1,5,5,3,1
188,b215a206-0aee-5a4a-a677-12dcb901afd6,0,Rekomendasi,cost,85.7,4000,0,0.45,3.33,3.29,18-25,Laki-laki,Karyawan,5-10 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,2,2,3,5,3,1
188,b215a206-0aee-5a4a-a677-12dcb901afd6,1,Termurah,ride_hailing,49.3,24000,0,0.0,3.78,3.75,18-25,Laki-laki,Karyawan,5-10 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,2,2,3,5,3,0
189,884cd62d-5d5e-5b0b-ae99-c36503b2c7e0,0,Tercepat,time,70.7,5000,0,0.42,3.7,4.39,18-25,Laki-laki,Karyawan,5-10 juta,Tidak punya,Lainnya,Beberapa kali seminggu,2,2,3,5,3,1
189,884cd62d-5d5e-5b0b-ae99-c36503b2c7e0,1,Termurah,ride_hailing,51.8,31500,0,0.0,3.46,2.93,18-25,Laki-laki,Karyawan,5-10 juta,Tidak punya,Lainnya,Beberapa kali seminggu,2,2,3,5,3,0
190,58cd5e94-75c1-5a43-a1f2-451b38c33d65,0,Rekomendasi,time,50.4,5000,0,0.62,4.05,3.67,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,2,4,1,4,0
190,58cd5e94-75c1-5a43-a1f2-451b38c33d65,1,Tercepat,alternative,54.8,9000,1,0.29,3.37,3.08,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,2,4,1,4,0
190,58cd5e94-75c1-5a43-a1f2-451b38c33d65,2,Kendaraan Pribadi,private_vehicle,38.4,15000,0,0.0,4.34,3.1,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,2,4,1,4,1
191,124aa6f7-9c3f-503c-a99d-7739a9f0cb61,0,Tercepat,time,50.4,5000,0,0.35,4.17,4.24,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,2,4,1,4,0
191,124aa6f7-9c3f-503c-a99d-7739a9f0cb61,1,Kendaraan Pribadi,private_vehicle,36.9,7500,0,0.0,3.91,3.65,26-35,Laki-laki,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,3,2,4,1,4,1
192,29a75110-6285-5813-8806-ea2782348009,0,Tercepat,time,74.5,5000,0,0.89,4.33,3.94,26-35,Perempuan,Wiraswasta,3-5 juta,Tidak punya,Kerja,Jarang/tidak pernah,4,4,3,4,2,1
192,29a75110-6285-5813-8806-ea2782348009,1,Rekomendasi,alternative,83.7,8000,1,0.17,3.26,3.97,26-35,Perempuan,Wiraswasta,3-5 juta,Tidak punya,Kerja,Jarang/tidak pernah,4,4,3,4,2,0
192,29a75110-6285-5813-8806-ea2782348009,2,Termurah,ride_hailing,52.3,36500,0,0.0,3.69,4.12,26-35,Perempuan,Wiraswasta,3-5 juta,Tidak punya,Kerja,Jarang/tidak pernah,4,4,3,4,2,0
193,1490c85b-ee33-5733-a2cb-963f25236f45,0,Rekomendasi,cost,87.1,5000,0,0.52,3.06,3.06,26-35,Perempuan,Wiraswasta,3-5 juta,Tidak punya,Belanja/Rekreasi,Jarang/tidak pernah,4,4,3,4,2,1
193,1490c85b-ee33-5733-a2cb-963f25236f45,1,Preferensi Saya,ride_hailing,52.8,26000,0,0.0,3.88,2.6,26-35,Perempuan,Wiraswasta,3-5 juta,Tidak punya,Belanja/Rekreasi,Jarang/tidak pernah,4,4,3,4,2,0
194,c780a9ba-dfec-5296-bf7f-d397841a2300,0,Termurah,time,42.8,10000,0,1.13,3.46,4.62,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Setiap hari,2,2,3,5,1,0
194,c780a9ba-dfec-5296-bf7f-d397841a2300,1,Tercepat,alternative,47.8,12000,1,0.32,3.19,3.64,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Setiap hari,2,2,3,5,1,1
194,c780a9ba-dfec-5296-bf7f-d397841a2300,2,Preferensi Saya,ride_hailing,21.7,12000,0,0.0,4.14,3.48,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Setiap hari,2,2,3,5,1,0
195,702ee128-3adb-574f-bfd6-1457f02f7518,0,Tercepat,time,44.9,5000,0,0.89,3.97,4.17,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Setiap hari,2,2,3,5,1,0
195,702ee128-3adb-574f-bfd6-1457f02f7518,1,Rekomendasi,ride_hailing,31.6,16500,0,0.0,2.49,2.8,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Setiap hari,2,2,3,5,1,1
196,03ccd31c-c836-5922-8773-2289be1e5969,0,Rekomendasi,time,34.6,10000,0,0.62,4.13,4.2,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Belanja/Rekreasi,Jarang/tidak pernah,5,3,2,4,3,0
196,03ccd31c-c836-5922-8773-2289be1e5969,1,Preferensi Saya,alternative,44.9,13000,1,0.29,3.26,4.11,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Belanja/Rekreasi,Jarang/tidak pernah,5,3,2,4,3,0
196,03ccd31c-c836-5922-8773-2289be1e5969,2,Kendaraan Pribadi,private_vehicle,15.3,5000,0,0.0,4.3,2.99,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Belanja/Rekreasi,Jarang/tidak pernah,5,3,2,4,3,1
197,07108681-6710-536c-8fb1-6ba2fd6fc0a1,0,Tercepat,time,62.1,5000,0,0.69,3.29,4.49,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,5,3,2,4,3,0
197,07108681-6710-536c-8fb1-6ba2fd6fc0a1,1,Kendaraan Pribadi,private_vehicle,34.6,12000,0,0.0,3.29,2.91,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,5,3,2,4,3,1
198,a28da34b-a328-55f3-8c87-207294df213f,0,Rekomendasi,cost,57.5,5000,0,0.57,2.95,3.06,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,3,4,4,5,3,1
198,a28da34b-a328-55f3-8c87-207294df213f,1,Tercepat,ride_hailing,28.8,23500,0,0.0,2.73,4.04,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,3,4,4,5,3,0
199,03e36da8-b4ce-5d29-893d-44719948ddad,0,Tercepat,time,66.6,5000,0,0.84,3.87,4.52,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,3,4,4,5,3,1
199,03e36da8-b4ce-5d29-893d-44719948ddad,1,Termurah,ride_hailing,46.9,32500,0,0.0,2.64,2.93,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,3,4,4,5,3,0
200,780c4aa2-fec6-59ac-9bd8-dbf5f1510ecb,0,Rekomendasi,time,38.6,5000,0,0.71,4.69,4.34,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Tidak punya,Kerja,Setiap hari,1,3,4,4,3,1
200,780c4aa2-fec6-59ac-9bd8-dbf5f1510ecb,1,Tercepat,alternative,44.9,8000,1,0.14,3.2,3.7,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Tidak punya,Kerja,Setiap hari,1,3,4,4,3,0
200,780c4aa2-fec6-59ac-9bd8-dbf5f1510ecb,2,Termurah,ride_hailing,25.3,15000,0,0.0,2.36,3.42,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Tidak punya,Kerja,Setiap hari,1,3,4,4,3,0
201,864933d7-3e8f-5c18-9353-eacaa57a092d,0,Termurah,time,50.4,5000,0,0.36,3.51,4.81,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Tidak punya,Lainnya,Setiap hari,1,3,4,4,3,1
201,864933d7-3e8f-5c18-9353-eacaa57a092d,1,Tercepat,ride_hailing,41.7,22000,0,0.0,2.55,2.97,26-35,Perempuan,PNS/TNI/Polri,3-5 juta,Tidak punya,Lainnya,Setiap hari,1,3,4,4,3,0
202,461dc8af-cd23-57b2-8a8e-90cd8850f51c,0,Termurah,time,35.5,10000,0,0.26,4.02,4.91,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,3,2,2,4,3,0
202,461dc8af-cd23-57b2-8a8e-90cd8850f51c,1,Rekomendasi,alternative,49.5,13000,1,0.31,3.4,3.9,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,3,2,2,4,3,0
202,461dc8af-cd23-57b2-8a8e-90cd8850f51c,2,Preferensi Saya,ride_hailing,24.8,14500,0,0.0,3.17,5.0,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,3,2,2,4,3,1
203,6d603a2c-b0a2-53a3-aa1c-4d951a426e71,0,Rekomendasi,cost,40.6,5000,0,0.86,3.79,2.46,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,3,2,2,4,3,0
203,6d603a2c-b0a2-53a3-aa1c-4d951a426e71,1,Preferensi Saya,ride_hailing,20.0,12000,0,0.0,2.86,3.99,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,3,2,2,4,3,1
204,35e40a8b-61f8-5a95-bc70-b3c0a221c84c,0,Rekomendasi,time,45.9,5000,0,1.32,3.12,4.92,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,3,5,3,4,0
204,35e40a8b-61f8-5a95-bc70-b3c0a221c84c,1,Termurah,alternative,52.8,8000,1,0.16,3.88,4.12,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,3,5,3,4,0
204,35e40a8b-61f8-5a95-bc70-b3c0a221c84c,2,Kendaraan Pribadi,private_vehicle,23.6,8000,0,0.0,4.34,3.33,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,5,3,5,3,4,1
205,6a9c48d5-90d7-5426-9cfc-715249e43993,0,Tercepat,time,67.4,5000,0,1.19,4.09,4.95,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5,3,5,3,4,0
205,6a9c48d5-90d7-5426-9cfc-715249e43993,1,Kendaraan Pribadi,private_vehicle,41.7,12500,0,0.0,4.09,3.09,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,5,3,5,3,4,1
206,bd8abd5b-7846-52a0-acf4-379adf6ea2aa,0,Rekomendasi,time,56.1,5000,0,0.59,4.65,4.51,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Kerja,Beberapa kali seminggu,4,3,4,5,5,1
206,bd8abd5b-7846-52a0-acf4-379adf6ea2aa,1,Tercepat,alternative,58.1,7000,1,0.3,4.16,2.75,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Kerja,Beberapa kali seminggu,4,3,4,5,5,0
